Time [s], Analyzer Name, Decoded Protocol Result
6.441774354000000,USB LS and FS,Byte 0x6A
6.441775016000000,USB LS and FS,Byte 0xDD
6.441775680000000,USB LS and FS,Byte 0x46
6.441776346000000,USB LS and FS,Byte 0x69
6.441777008000000,USB LS and FS,Byte 0xFB
6.441777670000000,USB LS and FS,Byte 0x0E
6.441778334000000,USB LS and FS,Byte 0xA2
6.441778998000000,USB LS and FS,Byte 0x37
6.441779662000000,USB LS and FS,Byte 0x37
6.441780328000000,USB LS and FS,Byte 0x37
6.441780988000000,USB LS and FS,Byte 0x42
6.441781654000000,USB LS and FS,Byte 0x31
6.441782316000000,USB LS and FS,Byte 0x39
6.441782978000000,USB LS and FS,Byte 0x36
6.441783642000000,USB LS and FS,Byte 0x32
6.441784308000000,USB LS and FS,Byte 0x01
6.441784970000000,USB LS and FS,Byte 0x00
6.441785634000000,USB LS and FS,Byte 0x00
6.441786296000000,USB LS and FS,Byte 0x0A
6.441786960000000,USB LS and FS,Byte 0x07
6.441787624000000,USB LS and FS,Byte 0x06
6.441788288000000,USB LS and FS,Byte 0x55
6.441788950000000,USB LS and FS,Byte 0xAA
6.441789614000000,USB LS and FS,Byte 0x53
6.441790280000000,USB LS and FS,Byte 0x1D
6.441790942000000,USB LS and FS,Byte 0x19
6.441791606000000,USB LS and FS,Byte 0x00
6.441792268000000,USB LS and FS,Byte 0x00
6.441792932000000,USB LS and FS,Byte 0x01
6.441793596000000,USB LS and FS,Byte 0x6A
6.441794260000000,USB LS and FS,Byte 0xDD
6.441794922000000,USB LS and FS,Byte 0x46
6.441795588000000,USB LS and FS,Byte 0x69
6.441796250000000,USB LS and FS,Byte 0xFE
6.441796998000000,USB LS and FS,Byte 0xA2
6.441797662000000,USB LS and FS,Byte 0x37
6.441798324000000,USB LS and FS,Byte 0x37
6.441798990000000,USB LS and FS,Byte 0x37
6.441799652000000,USB LS and FS,Byte 0x42
6.441800316000000,USB LS and FS,Byte 0x31
6.441800980000000,USB LS and FS,Byte 0x39
6.441801642000000,USB LS and FS,Byte 0x36
6.441802306000000,USB LS and FS,Byte 0x32
6.441802970000000,USB LS and FS,Byte 0x01
6.441803634000000,USB LS and FS,Byte 0x17
6.441804296000000,USB LS and FS,Byte 0x62
6.441804960000000,USB LS and FS,Byte 0x00
6.441805624000000,USB LS and FS,Byte 0x01
6.441806288000000,USB LS and FS,Byte 0x00
6.441806950000000,USB LS and FS,Byte 0x00
6.441807614000000,USB LS and FS,Byte 0x0A
6.441808278000000,USB LS and FS,Byte 0x3C
6.441808942000000,USB LS and FS,Byte 0x07
6.441809606000000,USB LS and FS,Byte 0x99
6.442471486000000,USB LS and FS,byte=0xAA
6.442472154000000,USB LS and FS,byte=0x55
6.442472822000000,USB LS and FS,byte=0x53
6.442473488000000,USB LS and FS,byte=0x35
6.442474154000000,USB LS and FS,byte=0xFF
6.442474904000000,USB LS and FS,byte=0x02
6.442475570000000,USB LS and FS,byte=0x86
6.443278096000000,USB LS and FS,byte=0xAA
6.443278764000000,USB LS and FS,byte=0x55
6.443279432000000,USB LS and FS,byte=0x53
6.443280098000000,USB LS and FS,byte=0x19
6.443280762000000,USB LS and FS,byte=0xFF
6.443281512000000,USB LS and FS,byte=0x02
6.443282180000000,USB LS and FS,byte=0x6A
6.655760434000000,USB LS and FS,Byte 0x3E
6.655761098000000,USB LS and FS,Byte 0x55
6.655761764000000,USB LS and FS,Byte 0xAA
6.655762424000000,USB LS and FS,Byte 0x53
6.655763088000000,USB LS and FS,Byte 0x19
6.655763754000000,USB LS and FS,Byte 0x35
6.655764414000000,USB LS and FS,Byte 0x00
6.655765078000000,USB LS and FS,Byte 0x00
6.655765744000000,USB LS and FS,Byte 0x01
6.655766406000000,USB LS and FS,Byte 0x6A
6.655767068000000,USB LS and FS,Byte 0xDD
6.655767732000000,USB LS and FS,Byte 0x46
6.655768394000000,USB LS and FS,Byte 0x6A
6.655769060000000,USB LS and FS,Byte 0xC7
6.655769722000000,USB LS and FS,Byte 0x0E
6.655770384000000,USB LS and FS,Byte 0xA2
6.655771048000000,USB LS and FS,Byte 0x37
6.655771712000000,USB LS and FS,Byte 0x37
6.655772374000000,USB LS and FS,Byte 0x37
6.655773036000000,USB LS and FS,Byte 0x42
6.655773700000000,USB LS and FS,Byte 0x31
6.655774362000000,USB LS and FS,Byte 0x39
6.655775026000000,USB LS and FS,Byte 0x36
6.655775690000000,USB LS and FS,Byte 0x32
6.655776354000000,USB LS and FS,Byte 0x01
6.655777016000000,USB LS and FS,Byte 0x01
6.655777678000000,USB LS and FS,Byte 0x00
6.655778344000000,USB LS and FS,Byte 0x0B
6.655779008000000,USB LS and FS,Byte 0x06
6.655779672000000,USB LS and FS,Byte 0xD5
6.655780336000000,USB LS and FS,Byte 0x55
6.655780996000000,USB LS and FS,Byte 0xAA
6.655781662000000,USB LS and FS,Byte 0x53
6.655782326000000,USB LS and FS,Byte 0x1D
6.655782988000000,USB LS and FS,Byte 0x19
6.655783652000000,USB LS and FS,Byte 0x00
